,country,stage,excluded_gene,Q,alpha,omega,adaptive_divergence,neutral_divergence,selected_divergence
102,ghana,gametocyte,PF3D7_0920000,0.0002159874,0.817064,0.209163,0.003244,0.015509,0.00397
103,ghana,gametocyte,PF3D7_1234100,0.0002154062,0.83597,0.238004,0.003324,0.013965,0.003976
104,ghana,gametocyte,PF3D7_0818800,0.0002158833,0.822644,0.217113,0.003315,0.015266,0.004029
105,ghana,gametocyte,PF3D7_0107700,0.0002158794,0.820558,0.21404,0.003304,0.015436,0.004026
106,ghana,gametocyte,PF3D7_1435200,0.0002158835,0.821177,0.214928,0.003308,0.015392,0.004029
107,ghana,gametocyte,PF3D7_1006000,0.0002158251,0.820584,0.214025,0.003273,0.015294,0.003989
108,ghana,gametocyte,PF3D7_0625100,0.0002159667,0.82072,0.214362,0.00331,0.015442,0.004033
109,ghana,gametocyte,PF3D7_1351600,0.0002159793,0.820323,0.213798,0.00332,0.015529,0.004047
110,ghana,gametocyte,PF3D7_0709900,0.0002159375,0.821229,0.215077,0.003266,0.015185,0.003977
111,ghana,gametocyte,PF3D7_1322100,0.0002156427,0.814331,0.205066,0.003116,0.015195,0.003827
112,ghana,gametocyte,PF3D7_0903600,0.0002157612,0.820426,0.213712,0.003319,0.01553,0.004045
113,ghana,gametocyte,PF3D7_1245800,0.0002160419,0.820999,0.214825,0.003268,0.015214,0.003981
114,ghana,gametocyte,PF3D7_1033500,0.0002159329,0.819393,0.212391,0.003297,0.015522,0.004023
115,ghana,gametocyte,PF3D7_0418800,0.0002159398,0.821413,0.21535,0.003308,0.015362,0.004027
116,ghana,gametocyte,PF3D7_1407400,0.00021579,0.819977,0.21311,0.003285,0.015414,0.004006
117,ghana,gametocyte,PF3D7_1362600,0.0002158167,0.821928,0.215985,0.003312,0.015335,0.00403
118,ghana,gametocyte,PF3D7_0307900,0.0002155145,0.822111,0.215952,0.00326,0.015097,0.003966
119,ghana,gametocyte,PF3D7_0916700,0.0002159215,0.822522,0.216969,0.003305,0.015233,0.004018
120,ghana,gametocyte,PF3D7_0912100,0.0002158545,0.818797,0.211461,0.003274,0.015483,0.003999
121,ghana,gametocyte,PF3D7_0107100,0.0002158364,0.817581,0.209742,0.003248,0.015484,0.003972
122,ghana,gametocyte,PF3D7_0315700,0.0002159401,0.823483,0.218424,0.003364,0.0154,0.004085
123,ghana,gametocyte,PF3D7_1442600,0.0002154147,0.817156,0.208737,0.003189,0.015278,0.003903
124,ghana,gametocyte,PF3D7_0107300,0.0002158822,0.820543,0.214022,0.003273,0.015294,0.003989
125,ghana,gametocyte,PF3D7_0421900,0.0002158991,0.820366,0.213762,0.003283,0.015358,0.004002
126,ghana,gametocyte,PF3D7_1415100,0.0002159187,0.817064,0.209096,0.00325,0.015542,0.003977
127,ghana,gametocyte,PF3D7_1344400,0.0002157869,0.814837,0.205892,0.002884,0.014007,0.003539
128,ghana,gametocyte,PF3D7_1026400,0.000215974,0.820413,0.213904,0.003311,0.015477,0.004035
129,ghana,gametocyte,PF3D7_0404000,0.0002158282,0.820448,0.21383,0.003275,0.015314,0.003991
130,ghana,gametocyte,PF3D7_1342900,0.0002154324,0.823408,0.217797,0.003295,0.01513,0.004002
131,ghana,gametocyte,PF3D7_0405700,0.0002159942,0.828631,0.226449,0.003348,0.014786,0.004041
132,ghana,gametocyte,PF3D7_1322400,0.0002158141,0.830936,0.229962,0.003242,0.014097,0.003901
133,ghana,gametocyte,PF3D7_1146300,0.0002158622,0.820467,0.213891,0.003274,0.015306,0.00399
134,ghana,gametocyte,PF3D7_0728700,0.0002159579,0.820614,0.214181,0.003272,0.015276,0.003987
135,ghana,gametocyte,PF3D7_1218000,0.0002158867,0.820949,0.214617,0.003306,0.015404,0.004027
136,ghana,gametocyte,PF3D7_1427100,0.0002158386,0.822753,0.217209,0.00336,0.01547,0.004084
137,ghana,gametocyte,PF3D7_0801900,0.0002154223,0.822586,0.216563,0.003256,0.015035,0.003958
138,ghana,gametocyte,PF3D7_1131700,0.0002158735,0.820428,0.213846,0.003274,0.015311,0.003991
139,ghana,gametocyte,PF3D7_1031900,0.0002159634,0.820559,0.214126,0.003272,0.015282,0.003988
140,ghana,gametocyte,PF3D7_1201400,0.0002156988,0.820922,0.214391,0.003271,0.015256,0.003984
141,ghana,gametocyte,PF3D7_1201700,0.0002158772,0.819335,0.212272,0.003254,0.015329,0.003971
142,ghana,gametocyte,PF3D7_0934600,0.0002158251,0.821091,0.214763,0.003299,0.015362,0.004018
143,ghana,gametocyte,PF3D7_1220700,0.0002158018,0.820734,0.214219,0.003272,0.015273,0.003986
144,ghana,gametocyte,PF3D7_0812900,0.0002160101,0.820899,0.214666,0.003269,0.015226,0.003982
145,ghana,gametocyte,PF3D7_1473700,0.0002161035,0.812363,0.202858,0.003059,0.015081,0.003766
146,ghana,gametocyte,PF3D7_1139600,0.0002158166,0.815166,0.206371,0.003191,0.015461,0.003914
147,ghana,gametocyte,PF3D7_1216700,0.0002159246,0.820126,0.213459,0.003318,0.015543,0.004045
148,ghana,gametocyte,PF3D7_0408600,0.0002162038,0.819328,0.212565,0.003313,0.015587,0.004044
149,ghana,gametocyte,PF3D7_0610700,0.0002158466,0.820353,0.21371,0.003285,0.01537,0.004004
150,ghana,gametocyte,PF3D7_0925100,0.0002158535,0.820498,0.213927,0.003292,0.015388,0.004012
151,ghana,gametocyte,PF3D7_0207200,0.0002158329,0.819678,0.212721,0.003279,0.015415,0.004001
152,ghana,gametocyte,PF3D7_0919200,0.0002159389,0.820428,0.21391,0.003274,0.015304,0.00399
153,ghana,gametocyte,PF3D7_1022300,0.0002159064,0.82218,0.216447,0.003319,0.015335,0.004037
154,ghana,ookinete,PF3D7_1116800,0.0002312775,0.834693,0.250306,0.002792,0.011154,0.003345
155,ghana,ookinete,PF3D7_1024000,0.0002314131,0.824706,0.233358,0.00269,0.011529,0.003262
156,ghana,ookinete,PF3D7_0512400,0.0002314582,0.827588,0.238134,0.002684,0.01127,0.003243
157,ghana,ookinete,PF3D7_0814700,0.0002314179,0.824833,0.233569,0.002621,0.011221,0.003178
158,ghana,ookinete,PF3D7_0507300,0.0002314029,0.820293,0.2264,0.002466,0.010892,0.003006
159,ghana,ookinete,PF3D7_1024100,0.0002315461,0.830063,0.242417,0.002661,0.010975,0.003205
160,ghana,ookinete,PF3D7_1342600,0.0002312996,0.839478,0.259271,0.002831,0.01092,0.003373
161,ghana,ookinete,PF3D7_0417100,0.0002313991,0.829511,0.241319,0.002664,0.011039,0.003211
162,ghana,ookinete,PF3D7_1139100,0.0002315913,0.839648,0.259926,0.002747,0.010569,0.003272
163,ghana,ookinete,PF3D7_0518900,0.0002314477,0.829217,0.240869,0.002666,0.011067,0.003215
164,ghana,ookinete,PF3D7_1362100,0.00023139,0.829421,0.241155,0.002665,0.011051,0.003213
